image,mask
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-865.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-865.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8650.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8650.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8651.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8651.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8652.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8652.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8653.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8653.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8654.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8654.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8655.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8655.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8656.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8656.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8657.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8657.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8658.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8658.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8659.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8659.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-866.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-866.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8660.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8660.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8661.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8661.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8662.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8662.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8663.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8663.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8664.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8664.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8665.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8665.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8666.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8666.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8667.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8667.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8668.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8668.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8669.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8669.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-867.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-867.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8670.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8670.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8671.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8671.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8672.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8672.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8673.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8673.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8674.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8674.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8675.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8675.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8676.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8676.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8677.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8677.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8678.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8678.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8679.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8679.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-868.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-868.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8680.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8680.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8681.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8681.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8682.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8682.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8683.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8683.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8684.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8684.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8685.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8685.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8686.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8686.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8687.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8687.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8688.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8688.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8689.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8689.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-869.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-869.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8690.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8690.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8691.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8691.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8692.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8692.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8693.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8693.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8694.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8694.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8695.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8695.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8696.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8696.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8697.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8697.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8698.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8698.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8699.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8699.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-87.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-87.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-870.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-870.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8700.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8700.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8701.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8701.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8702.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8702.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8703.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8703.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8704.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8704.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8705.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8705.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8706.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8706.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8707.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8707.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8708.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8708.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8709.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8709.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-871.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-871.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8710.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8710.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8711.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8711.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8712.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8712.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8713.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8713.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8714.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8714.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8715.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8715.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8716.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8716.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8717.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8717.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8718.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8718.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8719.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8719.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-872.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-872.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8720.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8720.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8721.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8721.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8722.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8722.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8723.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8723.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8724.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8724.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8725.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8725.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8726.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8726.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8727.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8727.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8728.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8728.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8729.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8729.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-873.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-873.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8730.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8730.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8731.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8731.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8732.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8732.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8733.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8733.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8734.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8734.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8735.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8735.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8736.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8736.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8737.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8737.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8738.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8738.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8739.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8739.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-874.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-874.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8740.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8740.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8741.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8741.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8742.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8742.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8743.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8743.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8744.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8744.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8745.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8745.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8746.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8746.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8747.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8747.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8748.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8748.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8749.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8749.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-875.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-875.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8750.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8750.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8751.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8751.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8752.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8752.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8753.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8753.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8754.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8754.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8755.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8755.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8756.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8756.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8757.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8757.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8758.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8758.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8759.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8759.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-876.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-876.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8760.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8760.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8761.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8761.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8762.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8762.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8763.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8763.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8764.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8764.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8765.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8765.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8766.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8766.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8767.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8767.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8768.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8768.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8769.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8769.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-877.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-877.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8770.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8770.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8771.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8771.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8772.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8772.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8773.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8773.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8774.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8774.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8775.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8775.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8776.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8776.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8777.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8777.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8778.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8778.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8779.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8779.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-878.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-878.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8780.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8780.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8781.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8781.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8782.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8782.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8783.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8783.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8784.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8784.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8785.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8785.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8786.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8786.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8787.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8787.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8788.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8788.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8789.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8789.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-879.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-879.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8790.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8790.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8791.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8791.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8792.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8792.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8793.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8793.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8794.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8794.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8795.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8795.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8796.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8796.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8797.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8797.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8798.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8798.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8799.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8799.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-88.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-88.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-880.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-880.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8800.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8800.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8801.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8801.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8802.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8802.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8803.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8803.png
sdXray/datasets/COVID-19_Radiography_Dataset/Normal/images/Normal-8804.png,sdXray/datasets/COVID-19_Radiography_Dataset/Normal/masks/Normal-8804.png
